order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDA04548,2018-06-03,13:04:13,Lunch,BK,"[('Chicken', 5), ('Fries', 4), ('Steak', 4)]",388.0,-37.8178951,144.9706741,0,7.31,15.8156025
ORDY06759,2018-12-16,19:29:34,Dinner,TP,"[('Salmon', 3), ('Shrimp', 9), ('Fish&Chips', 4), ('Pasta', 3)]",831.5,-37.8245704,144.9458233,0,8.95,14.3985369
ORDZ05815,2018-06-11,13:14:21,Lunch,NS,"[('Salad', 10), ('Chicken', 2), ('Burger', 10), ('Steak', 8), ('Fries', 2)]",930.0,-37.8242904,144.945174,0,10.436,15.7316817
ORDY03090,2018-05-23,12:43:56,Lunch,TP,"[('Burger', 3), ('Fries', 10), ('Salad', 5)]",299.0,-37.8145387,144.9886982,0,9.792,13.2960784
ORDI06639,2018-10-30,17:58:18,Dinner,NS,"[('Shrimp', 1), ('Pasta', 5), ('Fish&Chips', 5), ('Salmon', 2)]",448.5,-37.8074522,144.9987375,0,9.089,14.8839262
ORDI04619,2018-09-30,16:57:27,Dinner,NS,"[('Salmon', 9), ('Fish&Chips', 6)]",579.0,-37.8126261,144.9777841,0,7.961,16.0161633
ORDJ01710,2018-04-04,11:02:32,Breakfast,TP,"[('Eggs', 8), ('Cereal', 8), ('Coffee', 7), ('Pancake', 6)]",542.0,-37.8168287,144.9823523,0,9.102,11.4826322
ORDC00299,2018-07-24,14:45:38,Lunch,NS,"[('Burger', 3), ('Chicken', 4)]",221.0,-37.7990794,145.0012005,0,9.174,14.8749156
ORDZ05225,2018-09-30,16:57:27,Dinner,NS,"[('Pasta', 4), ('Salmon', 5), ('Fish&Chips', 5)]",490.0,-37.7988259,144.9763886,0,6.832,15.1727933
ORDX04126,2018-10-26,17:48:10,Dinner,BK,"[('Fish&Chips', 5), ('Salmon', 3), ('Pasta', 3)]",380.5,-37.8060789,144.9974028,0,4.753,11.3285747
ORDI07184,2018-11-21,18:38:52,Dinner,NS,"[('Pasta', 3), ('Fish&Chips', 6), ('Shrimp', 6), ('Salmon', 1)]",657.5,-37.8075895,144.980448,0,7.593,13.6766025
ORDA08710,2018-07-12,14:15:12,Lunch,BK,"[('Fries', 9), ('Salad', 2), ('Steak', 3)]",277.4,-37.8112629,144.9731026,0,6.783,12.585823
ORDB02165,2018-10-11,17:17:44,Dinner,TP,"[('Pasta', 9), ('Shrimp', 7)]",625.5,-37.8120372,144.953404,0,8.948,13.3300294
ORDK08850,2018-07-22,14:45:38,Lunch,BK,"[('Steak', 2), ('Salad', 10), ('Chicken', 4), ('Fries', 7), ('Burger', 6)]",660.0,-37.8269391,145.0094593,0,5.195,13.5041191
ORDJ01959,2018-04-24,11:43:05,Breakfast,TP,"[('Coffee', 7), ('Cereal', 7), ('Pancake', 3), ('Eggs', 9)]",470.25,-37.8070988,144.9590073,0,8.969,11.4636773
ORDC04862,2018-04-10,11:12:40,Breakfast,NS,"[('Coffee', 4), ('Cereal', 4), ('Eggs', 4)]",202.0,-37.8206094,144.9668683,0,8.802,13.6598278
ORDK06854,2018-10-13,17:27:53,Dinner,BK,"[('Salmon', 3), ('Pasta', 3), ('Fish&Chips', 4), ('Shrimp', 5)]",615.5,-37.8203966,144.9576584,0,8.351,17.7508442
ORDX01807,2018-01-07,08:10:08,Breakfast,BK,"[('Coffee', 6), ('Eggs', 4)]",133.0,-37.8127528,144.9374607,1,10.203,8.1308399
ORDC06802,2018-08-22,15:46:28,Lunch,NS,"[('Chicken', 8), ('Burger', 7), ('Steak', 5)]",698.0,-37.8186992,144.9554714,0,9.063,14.3499385
ORDI09714,2018-05-28,12:54:05,Lunch,NS,"[('Salad', 8), ('Fries', 6), ('Burger', 7), ('Chicken', 1), ('Steak', 10)]",908.6,-37.8151776,144.9731826,0,8.03,13.7486475
ORDA10812,2018-03-14,10:21:58,Breakfast,BK,"[('Cereal', 7), ('Coffee', 2), ('Pancake', 5), ('Eggs', 5)]",393.25,-37.7990483,144.9324169,0,11.792,16.7070141
ORDB04452,2018-10-31,17:58:18,Dinner,TP,"[('Fish&Chips', 1), ('Pasta', 4), ('Shrimp', 6), ('Salmon', 8)]",797.0,-37.820871,144.9615315,0,7.391,11.8594213
ORDZ03095,2018-09-21,16:47:19,Dinner,NS,"[('Salmon', 2), ('Fish&Chips', 1), ('Pasta', 6)]",282.0,-37.8089572,144.9286705,0,9.955,15.8763775
ORDI03216,2018-12-09,19:19:26,Dinner,NS,"[('Fish&Chips', 9), ('Pasta', 7)]",507.5,-37.8117367,144.9383203,0,9.784,18.0755608
ORDB07574,2018-06-21,13:34:38,Lunch,TP,"[('Steak', 6), ('Chicken', 4), ('Fries', 3), ('Salad', 5)]",520.0,-37.8164357,144.9458352,0,9.483,12.8796702
ORDI02214,2018-06-08,13:14:21,Lunch,NS,"[('Salad', 4), ('Steak', 2), ('Burger', 5)]",313.8,-37.8032624,144.9518701,0,8.057,13.5804349
ORDI10958,2018-10-15,17:27:53,Dinner,NS,"[('Salmon', 4), ('Shrimp', 1)]",218.0,-37.8130824,144.9927179,0,9.134,15.0316117
ORDZ10082,2018-08-14,15:26:11,Lunch,NS,"[('Fries', 7), ('Steak', 3)]",219.0,-37.8230547,145.0003663,0,10.536,24.09180885
ORDK01631,2018-02-11,09:21:07,Breakfast,BK,"[('Coffee', 2), ('Eggs', 1), ('Pancake', 10)]",279.5,-37.8144235,144.9714992,0,7.076,14.6842719
ORDZ00368,2018-02-27,09:51:32,Breakfast,NS,"[('Pancake', 2), ('Cereal', 5), ('Coffee', 5)]",191.0,-37.8153783,144.9773321,0,8.08,13.4951028
ORDJ08281,2018-02-20,09:31:16,Breakfast,TP,"[('Eggs', 9), ('Coffee', 8)]",258.0,-37.8034238,144.9540106,0,9.645,12.149271
ORDX09611,2018-04-21,11:32:57,Breakfast,BK,"[('Coffee', 10), ('Pancake', 10)]",317.5,-37.8188654,144.9539685,0,8.729,16.3135978
ORDB07154,2018-08-10,15:16:03,Lunch,TP,"[('Steak', 6), ('Burger', 6), ('Salad', 10), ('Fries', 8)]",724.0,-37.7993049,144.9631605,0,9.881,13.5330879
ORDC07148,2018-05-30,12:54:05,Lunch,NS,"[('Steak', 3), ('Chicken', 6), ('Salad', 8), ('Burger', 6), ('Fries', 8)]",746.6,-37.8251642,144.9569695,0,9.71,15.7207838
ORDX03362,2018-09-22,16:47:19,Dinner,BK,"[('Shrimp', 10), ('Salmon', 3), ('Pasta', 8)]",883.0,-37.8033457,144.9481274,0,8.901,18.2972814
ORDJ06350,2018-07-06,14:05:04,Lunch,TP,"[('Burger', 6), ('Fries', 6)]",258.0,-37.8133378,144.9386836,0,10.763,14.487258
ORDB04829,2018-07-02,13:54:55,Lunch,TP,"[('Chicken', 8), ('Burger', 4), ('Fries', 3), ('Salad', 3)]",467.6,-37.808604,144.954759,0,9.039,12.2439474
ORDY02310,2018-12-06,19:09:17,Dinner,TP,"[('Pasta', 1), ('Shrimp', 8), ('Fish&Chips', 10)]",809.5,-37.8174153,144.9603114,0,7.872,12.8791502
ORDJ08203,2018-05-28,12:54:05,Lunch,TP,"[('Chicken', 10), ('Salad', 9), ('Steak', 3)]",609.8,-37.8220526,144.9829349,0,8.869,12.0464783
ORDK06253,2018-08-24,15:46:28,Lunch,BK,"[('Steak', 5), ('Fries', 10), ('Burger', 5)]",500.0,-37.8012706,144.953182,0,8.528,14.4792135
ORDX00207,2018-10-18,17:38:01,Dinner,BK,"[('Pasta', 5), ('Fish&Chips', 7)]",382.5,-37.8186583,144.9670254,0,7.598,14.6603085
ORDK01828,2018-09-01,15:56:37,Lunch,BK,"[('Fries', 2), ('Steak', 10)]",474.0,-37.8172191,144.9532949,0,8.669,16.9701149
ORDK06813,2018-07-10,14:15:12,Lunch,BK,"[('Burger', 4), ('Chicken', 10), ('Salad', 4), ('Fries', 4), ('Steak', 1)]",605.8,-37.824387,144.982992,0,7.035,12.9286844
ORDJ10869,2018-04-29,11:53:14,Breakfast,TP,"[('Cereal', 8), ('Eggs', 6), ('Coffee', 7), ('Pancake', 9)]",570.75,-37.8023724,144.9595655,0,9.45,13.1149974
ORDY03860,2018-10-18,17:38:01,Dinner,TP,"[('Shrimp', 3), ('Fish&Chips', 8), ('Salmon', 2), ('Pasta', 5)]",661.5,-37.8091115,144.9692942,0,9.006,12.5319232
ORDB06999,2018-01-28,08:50:42,Breakfast,TP,"[('Eggs', 9), ('Cereal', 8), ('Pancake', 10)]",608.5,-37.8047307,144.9352156,0,10.853,14.6393562
ORDX10695,2018-10-30,17:58:18,Dinner,BK,"[('Shrimp', 4), ('Fish&Chips', 8), ('Pasta', 10), ('Salmon', 1)]",812.0,-37.7966796,144.9353698,0,12.592,29.25223965
ORDX09949,2018-12-14,19:29:34,Dinner,BK,"[('Fish&Chips', 2), ('Salmon', 8)]",398.0,-37.8010036,144.9628949,0,8.058,14.8733609
ORDI06769,2018-10-15,17:27:53,Dinner,NS,"[('Pasta', 8), ('Fish&Chips', 1)]",255.0,-37.8213986,144.9548658,0,9.465,15.8936203
ORDA00526,2018-07-13,14:25:21,Lunch,BK,"[('Steak', 5), ('Fries', 7), ('Chicken', 8)]",565.0,-37.816173,145.0074038,0,3.934,9.7545456
ORDZ05975,2018-06-15,13:24:30,Lunch,NS,"[('Steak', 3), ('Salad', 2)]",169.4,-37.8174441,144.9672393,0,8.322,13.657296
ORDB03935,2018-03-07,10:01:41,Breakfast,TP,"[('Coffee', 6), ('Pancake', 4)]",142.0,-37.8131513,144.9515214,0,9.066,12.125827
ORDX10447,2018-05-07,12:13:31,Lunch,BK,"[('Fries', 6), ('Chicken', 9), ('Burger', 8), ('Steak', 6), ('Salad', 5)]",964.0,-37.80503,144.9307406,0,10.859,16.87688
ORDC00415,2018-04-17,11:32:57,Breakfast,NS,"[('Pancake', 9), ('Cereal', 7)]",365.25,-37.813292,144.9739203,0,7.66,12.1972259
ORDX05093,2018-02-11,09:21:07,Breakfast,BK,"[('Cereal', 2), ('Coffee', 2)]",57.0,-37.8100401,144.9694657,0,6.969,14.0385832
ORDC06283,2018-05-14,12:23:39,Lunch,NS,"[('Salad', 2), ('Steak', 2), ('Fries', 9), ('Burger', 3), ('Chicken', 3)]",421.4,-37.8058297,144.9560816,0,7.934,13.465081
ORDJ01691,2018-08-07,15:16:03,Lunch,TP,"[('Salad', 10), ('Steak', 8), ('Burger', 1), ('Fries', 9), ('Chicken', 4)]",799.0,-37.812398,144.9540538,0,8.848,6.27794885
ORDB05129,2018-04-10,11:12:40,Breakfast,TP,"[('Cereal', 6), ('Pancake', 7), ('Coffee', 8)]",355.75,-37.8243552,144.9802213,0,8.991,11.5907886
ORDZ00658,2018-04-06,11:02:32,Breakfast,NS,"[('Cereal', 10), ('Coffee', 4)]",240.0,-37.8038433,144.9563621,0,7.721,12.6175143
ORDA02801,2018-10-20,17:38:01,Dinner,BK,"[('Shrimp', 2), ('Salmon', 5), ('Pasta', 2)]",368.0,-37.8051604,144.9602013,0,7.742,16.7394358
ORDZ08117,2018-12-02,19:09:17,Dinner,NS,"[('Pasta', 6), ('Salmon', 9), ('Fish&Chips', 5)]",709.0,-37.8209945,144.9880498,0,9.356,17.4332803
ORDA01544,2018-08-29,15:56:37,Lunch,BK,"[('Fries', 1), ('Chicken', 3), ('Burger', 3), ('Steak', 7), ('Salad', 4)]",584.8,-37.8173448,144.9460826,0,9.38,15.5565232
ORDZ00561,2018-09-23,16:47:19,Dinner,NS,"[('Fish&Chips', 2), ('Pasta', 10), ('Shrimp', 1)]",399.0,-37.7988989,144.9543464,0,7.583,15.9042749
ORDA02016,2018-01-08,08:10:08,Breakfast,BK,"[('Eggs', 10), ('Coffee', 7), ('Cereal', 8), ('Pancake', 6)]",586.0,-37.8176308,144.9811833,1,6.516,5.8708333
ORDA07926,2018-04-25,11:43:05,Breakfast,BK,"[('Cereal', 6), ('Coffee', 1), ('Pancake', 1), ('Eggs', 5)]",267.75,-37.8187485,144.9532253,0,8.818,13.5170939
ORDK04572,2018-12-12,19:29:34,Dinner,BK,"[('Fish&Chips', 7), ('Shrimp', 7)]",623.0,-37.8141043,144.9641582,0,7.655,14.0893428
ORDX06785,2018-08-20,15:36:20,Lunch,BK,"[('Steak', 4), ('Fries', 3)]",216.0,-37.8036009,144.9549911,0,8.244,14.0665869
ORDA10781,2018-06-15,13:24:30,Lunch,BK,"[('Burger', 7), ('Chicken', 9), ('Salad', 3), ('Steak', 7), ('Fries', 9)]",979.6,-37.8173234,144.9674074,0,7.422,13.3110537
ORDC01026,2018-03-07,10:01:41,Breakfast,NS,"[('Cereal', 8), ('Pancake', 10), ('Eggs', 4)]",498.5,-37.8035534,144.9987979,0,9.086,14.1791027
ORDC04131,2018-02-10,09:21:07,Breakfast,NS,"[('Eggs', 7), ('Coffee', 5)]",191.5,-37.8088313,144.9664485,0,7.169,13.8130394
ORDI02080,2018-05-06,12:03:22,Lunch,NS,"[('Salad', 7), ('Chicken', 8)]",376.4,-37.8049604,144.9315487,0,10.856,18.8810262
ORDJ05125,2018-03-01,09:51:32,Breakfast,TP,"[('Pancake', 3), ('Coffee', 4)]",102.75,-37.8064631,145.0103346,0,12.404,14.5489373
ORDJ00271,2018-08-22,15:46:28,Lunch,TP,"[('Chicken', 9), ('Fries', 3), ('Salad', 3)]",375.6,-37.8110631,144.9503575,0,9.308,13.0325924
ORDJ04309,2018-08-01,14:55:46,Lunch,TP,"[('Chicken', 1), ('Fries', 6), ('Steak', 7)]",419.0,-37.8094878,144.9362746,0,10.532,13.4453367
ORDI04808,2018-05-06,12:03:22,Lunch,NS,"[('Fries', 10), ('Salad', 3), ('Burger', 10)]",481.6,-37.7989619,144.9842937,0,7.556,14.8627633
ORDK00218,2018-10-01,16:57:27,Dinner,BK,"[('Fish&Chips', 3), ('Pasta', 5)]",242.5,-37.7999137,144.9849079,0,6.43,13.1686
ORDZ11007,2018-05-09,12:13:31,Lunch,NS,"[('Steak', 8), ('Fries', 1), ('Burger', 4), ('Chicken', 1), ('Salad', 7)]",648.4,-37.8165714,144.9866961,0,8.918,14.5420055
ORDY07152,2018-06-01,12:54:05,Lunch,TP,"[('Salad', 9), ('Steak', 8), ('Fries', 4), ('Chicken', 6), ('Burger', 3)]",847.8,-37.8030593,144.9500877,0,9.981,13.6210899
ORDI03956,2018-02-02,09:00:50,Breakfast,NS,"[('Eggs', 4), ('Pancake', 9), ('Coffee', 6), ('Cereal', 2)]",393.25,-37.7986482,144.9271207,0,10.284,15.281386
ORDA08386,2018-12-11,19:19:26,Dinner,BK,"[('Pasta', 2), ('Shrimp', 4)]",271.0,-37.8207343,144.9488209,0,9.202,16.0319405
ORDK06136,2018-01-17,08:30:25,Breakfast,BK,"[('Pancake', 7), ('Cereal', 5)]",274.75,-37.8124393,144.9734909,1,6.812,5.9455335
ORDY09495,2018-09-25,16:47:19,Dinner,TP,"[('Shrimp', 5), ('Fish&Chips', 10), ('Salmon', 4), ('Pasta', 7)]",976.5,-37.8157926,144.9733955,0,8.294,13.0910926
ORDC01450,2018-05-24,12:43:56,Lunch,NS,"[('Salad', 5), ('Chicken', 8), ('Burger', 5), ('Steak', 1)]",542.0,-37.8119969,144.9415189,0,9.466,14.9263749
ORDY06319,2018-04-12,11:22:49,Breakfast,TP,"[('Coffee', 6), ('Cereal', 9), ('Eggs', 10)]",454.0,-37.8134396,144.9620098,0,8.197,10.9448786
ORDI09405,2018-06-18,13:34:38,Lunch,NS,"[('Salad', 3), ('Steak', 8), ('Chicken', 1), ('Burger', 5), ('Fries', 9)]",706.6,-37.8184825,144.9747793,0,8.491,20.37039885
ORDI07037,2018-04-05,11:02:32,Breakfast,NS,"[('Eggs', 2), ('Pancake', 5)]",165.25,-37.8177068,144.9519176,0,9.138,6.900159
ORDX02859,2018-02-21,09:41:24,Breakfast,BK,"[('Pancake', 1), ('Cereal', 6)]",150.25,-37.814774,145.0066047,0,3.97,9.122983
ORDA06158,2018-05-18,12:33:48,Lunch,BK,"[('Steak', 4), ('Burger', 5), ('Fries', 3)]",371.0,-37.8045374,144.9431479,0,9.221,15.2120621
ORDJ06168,2018-03-19,10:32:06,Breakfast,TP,"[('Pancake', 4), ('Eggs', 8), ('Coffee', 8), ('Cereal', 8)]",501.0,-37.814716,144.9521635,0,8.885,11.2713421
ORDX08229,2018-01-29,08:50:42,Breakfast,BK,"[('Coffee', 5), ('Pancake', 5), ('Eggs', 10), ('Cereal', 3)]",441.75,-37.8027411,144.9666603,0,7.538,12.2066758
ORDZ00108,2018-12-08,19:19:26,Dinner,NS,"[('Salmon', 9), ('Pasta', 6)]",534.0,-37.8167697,144.9581959,0,8.673,16.1286393
ORDA01705,2018-04-19,11:32:57,Breakfast,BK,"[('Cereal', 1), ('Eggs', 2), ('Coffee', 8)]",125.0,-37.8160032,144.9724791,0,6.941,5.84201695
ORDK09742,2018-07-11,14:15:12,Lunch,BK,"[('Salad', 2), ('Steak', 8), ('Burger', 1), ('Fries', 5)]",485.4,-37.8049698,144.9736071,0,6.82,12.3792068
ORDY07934,2018-11-10,18:18:35,Dinner,TP,"[('Fish&Chips', 6), ('Pasta', 2), ('Shrimp', 6), ('Salmon', 4)]",753.0,-37.8193779,145.0065013,0,11.17,16.2530824
ORDC06421,2018-06-22,13:34:38,Lunch,NS,"[('Salad', 10), ('Burger', 5)]",327.0,-37.8122868,144.962027,0,7.864,13.2663718
ORDJ02281,2018-01-25,08:40:33,Breakfast,TP,"[('Coffee', 8), ('Pancake', 6)]",205.5,-37.8122458,144.9621679,0,8.262,10.6122321
ORDX04758,2018-08-15,15:26:11,Lunch,BK,"[('Burger', 8), ('Salad', 9), ('Steak', 5), ('Chicken', 3)]",723.8,-37.80828,144.9768389,0,6.201,11.7643828
ORDZ10138,2018-07-12,14:25:21,Lunch,NS,"[('Steak', 2), ('Burger', 6), ('Chicken', 10), ('Salad', 7), ('Fries', 1)]",728.4,-37.8276311,144.9834757,0,9.807,15.1862477
ORDC09622,2018-07-12,14:25:21,Lunch,NS,"[('Salad', 6), ('Burger', 8)]",351.2,-37.8174439,145.0048331,0,10.483,16.6104435
ORDJ03149,2018-06-07,13:14:21,Lunch,TP,"[('Chicken', 4), ('Burger', 3), ('Steak', 7), ('Fries', 3)]",572.0,-37.8037127,144.9492979,0,9.888,13.207394
ORDY00184,2018-03-04,10:01:41,Breakfast,TP,"[('Cereal', 4), ('Coffee', 7), ('Pancake', 10), ('Eggs', 3)]",445.0,-37.8236483,144.940564,0,9.493,14.397277
ORDX08338,2018-09-30,16:57:27,Dinner,BK,"[('Pasta', 8), ('Shrimp', 8), ('Fish&Chips', 10), ('Salmon', 10)]",1412.0,-37.8124874,144.9632917,0,7.626,16.7653595
ORDC07751,2018-05-21,12:33:48,Lunch,NS,"[('Fries', 8), ('Chicken', 8), ('Steak', 10), ('Burger', 4)]",926.0,-37.8070287,144.9453277,0,9.082,15.037344
ORDY06693,2018-11-01,17:58:18,Dinner,TP,"[('Shrimp', 2), ('Pasta', 2)]",163.0,-37.811595,144.9456969,0,9.875,13.8411335
ORDJ02974,2018-11-11,18:28:43,Dinner,TP,"[('Salmon', 10), ('Fish&Chips', 3)]",515.0,-37.8148414,144.938077,0,10.378,15.3942783
ORDZ02896,2018-06-10,13:14:21,Lunch,NS,"[('Salad', 5), ('Steak', 3), ('Burger', 8), ('Fries', 8)]",565.0,-37.8045637,144.9938213,0,8.636,16.5172805
ORDZ09469,2018-03-06,10:01:41,Breakfast,NS,"[('Cereal', 9), ('Coffee', 4), ('Pancake', 1)]",243.25,-37.8131187,144.9513892,0,8.584,13.7464467
ORDJ00613,2018-12-22,19:49:51,Dinner,TP,"[('Fish&Chips', 9), ('Pasta', 9), ('Salmon', 4), ('Shrimp', 6)]",1050.5,-37.8180118,144.9480948,0,9.091,14.6330209
ORDC06469,2018-01-26,08:50:42,Breakfast,NS,"[('Cereal', 7), ('Eggs', 6)]",279.0,-37.8246414,144.9885739,0,9.643,14.3852059
ORDK01479,2018-10-20,17:38:01,Dinner,BK,"[('Pasta', 6), ('Shrimp', 5), ('Fish&Chips', 5), ('Salmon', 4)]",774.0,-37.810955,144.9785383,0,6.171,15.3252791
ORDA08009,2018-10-25,17:48:10,Dinner,BK,"[('Pasta', 7), ('Salmon', 9), ('Shrimp', 3)]",723.5,-37.8200677,144.9660228,0,7.908,7.35973755
ORDA03466,2018-09-15,16:27:02,Dinner,BK,"[('Fish&Chips', 2), ('Pasta', 10), ('Shrimp', 1), ('Salmon', 5)]",604.0,-37.824903,144.9923348,0,6.782,16.1257672
ORDY02209,2018-04-09,11:12:40,Breakfast,TP,"[('Coffee', 7), ('Cereal', 1), ('Pancake', 4), ('Eggs', 6)]",302.5,-37.7997618,144.9777416,0,10.224,12.7751185
ORDY06883,2018-11-24,18:49:00,Dinner,TP,"[('Pasta', 4), ('Fish&Chips', 1), ('Shrimp', 10), ('Salmon', 10)]",1095.0,-37.8088279,144.9830106,0,9.719,15.1452048
ORDJ07862,2018-09-17,16:37:10,Dinner,TP,"[('Shrimp', 8), ('Salmon', 7), ('Fish&Chips', 8), ('Pasta', 5)]",1136.5,-37.8249835,144.94452,0,9.098,12.9818092
ORDK04895,2018-03-01,09:51:32,Breakfast,BK,"[('Eggs', 4), ('Pancake', 9), ('Coffee', 6)]",351.25,-37.8178994,144.989793,0,5.727,10.3297867
ORDI06636,2018-06-22,13:44:47,Lunch,NS,"[('Fries', 8), ('Steak', 5), ('Burger', 2), ('Salad', 4)]",451.8,-37.7998186,144.9927729,0,8.316,13.4251447
ORDJ06108,2018-04-14,11:22:49,Breakfast,TP,"[('Eggs', 3), ('Coffee', 6)]",111.0,-37.8180467,144.9944995,0,10.094,13.7443886
ORDY02751,2018-03-16,10:21:58,Breakfast,TP,"[('Cereal', 1), ('Coffee', 1), ('Eggs', 6)]",160.5,-37.7926313,144.9714012,0,10.844,13.5602229
ORDY06111,2018-11-08,18:18:35,Dinner,TP,"[('Fish&Chips', 9), ('Pasta', 4), ('Salmon', 4), ('Shrimp', 2)]",697.0,-37.7987179,144.9596574,0,9.957,14.2659857
ORDY08924,2018-08-06,15:05:54,Lunch,TP,"[('Fries', 2), ('Chicken', 1), ('Burger', 1)]",87.0,-37.8150991,144.9692554,0,8.168,11.1285056
ORDI09205,2018-06-20,13:34:38,Lunch,NS,"[('Chicken', 1), ('Burger', 2), ('Fries', 8), ('Steak', 10)]",640.0,-37.8044436,144.9492177,0,8.447,13.9421218
ORDZ03027,2018-08-24,15:46:28,Lunch,NS,"[('Fries', 7), ('Salad', 3), ('Chicken', 3), ('Burger', 9), ('Steak', 3)]",645.6,-37.8078228,144.9403541,0,10.135,15.9520197
ORDJ04605,2018-05-16,12:23:39,Lunch,TP,"[('Steak', 10), ('Fries', 4)]",498.0,-37.7992307,145.0054592,0,12.531,15.5205395
ORDA04480,2018-11-24,18:49:00,Dinner,BK,"[('Pasta', 6), ('Shrimp', 7), ('Salmon', 2), ('Fish&Chips', 6)]",835.0,-37.8088279,144.9830106,0,5.657,7.3752531
ORDZ02952,2018-04-17,11:32:57,Breakfast,NS,"[('Coffee', 10), ('Cereal', 7), ('Pancake', 5), ('Eggs', 10)]",563.25,-37.8152001,144.9748161,0,7.888,13.1599726
ORDA02883,2018-09-08,16:16:54,Dinner,BK,"[('Shrimp', 4), ('Fish&Chips', 5), ('Salmon', 2)]",473.0,-37.8209791,144.9765768,0,7.291,16.791071
ORDA10682,2018-05-30,12:54:05,Lunch,BK,"[('Burger', 8), ('Salad', 10), ('Chicken', 9)]",708.0,-37.817954,144.9897831,0,5.723,11.5894934
ORDY06996,2018-02-17,09:31:16,Breakfast,TP,"[('Eggs', 4), ('Coffee', 8)]",148.0,-37.8095845,144.9616905,0,8.596,12.6090413
ORDI05922,2018-08-06,15:05:54,Lunch,NS,"[('Fries', 8), ('Burger', 10)]",406.0,-37.8131548,144.9683603,0,7.668,13.0260231
ORDX00407,2018-10-15,17:27:53,Dinner,BK,"[('Shrimp', 10), ('Salmon', 5)]",745.0,-37.8126546,144.9955805,0,4.744,11.2490601
ORDJ09339,2018-05-14,12:23:39,Lunch,TP,"[('Burger', 8), ('Fries', 5), ('Steak', 8), ('Chicken', 10), ('Salad', 7)]",1108.4,-37.8054149,144.9436787,0,10.194,13.6679663
ORDX10928,2018-04-16,11:22:49,Breakfast,BK,"[('Coffee', 6), ('Eggs', 1), ('Cereal', 7)]",214.0,-37.811443,144.9647049,0,7.421,11.9713719
ORDZ04448,2018-10-03,17:07:36,Dinner,NS,"[('Fish&Chips', 2), ('Shrimp', 7), ('Pasta', 5), ('Salmon', 5)]",790.5,-37.8126534,144.954667,0,8.322,14.3744792
ORDZ05881,2018-03-09,10:11:49,Breakfast,NS,"[('Pancake', 8), ('Eggs', 5)]",304.0,-37.8163302,144.9958943,0,9.717,14.833727
ORDY04016,2018-11-15,18:28:43,Dinner,TP,"[('Fish&Chips', 1), ('Pasta', 9)]",282.5,-37.8332672,144.9912618,0,9.917,14.062521
ORDA00140,2018-11-15,18:28:43,Dinner,BK,"[('Fish&Chips', 3), ('Shrimp', 6), ('Salmon', 4)]",593.0,-37.8075916,144.9453594,0,9.267,16.12415
ORDC02809,2018-06-24,13:44:47,Lunch,NS,"[('Salad', 8), ('Fries', 9), ('Chicken', 10), ('Burger', 4)]",689.6,-37.8255347,144.9827832,0,9.517,17.3119724
ORDY01522,2018-04-01,10:52:23,Breakfast,TP,"[('Cereal', 7), ('Pancake', 4), ('Coffee', 1)]",251.5,-37.8201805,144.980577,0,8.823,19.39446045
ORDI07415,2018-06-20,13:34:38,Lunch,NS,"[('Steak', 3), ('Burger', 9), ('Salad', 7), ('Fries', 1)]",546.4,-37.805888,144.9561775,0,7.931,13.4724403
ORDC05244,2018-12-02,19:09:17,Dinner,NS,"[('Fish&Chips', 9), ('Shrimp', 10), ('Pasta', 1)]",882.5,-37.8218412,144.96271,0,9.121,16.4972002
ORDZ05270,2018-07-12,14:15:12,Lunch,NS,"[('Salad', 7), ('Chicken', 8)]",376.4,-37.8065109,144.9427983,0,9.238,14.6873865
ORDX02392,2018-01-24,08:40:33,Breakfast,BK,"[('Coffee', 5), ('Cereal', 5), ('Pancake', 9), ('Eggs', 10)]",580.75,-37.7930988,144.9758122,0,8.03,12.7685943
ORDJ09401,2018-05-12,12:13:31,Lunch,TP,"[('Steak', 9), ('Fries', 7), ('Salad', 1), ('Chicken', 6), ('Burger', 2)]",760.2,-37.8022824,144.9622235,0,9.501,7.1172358
ORDZ03755,2018-12-29,20:00:00,Dinner,NS,"[('Fish&Chips', 1), ('Salmon', 5), ('Pasta', 5), ('Shrimp', 9)]",863.5,-37.8165806,144.9374466,0,10.062,18.1045805
ORDK09695,2018-05-15,12:23:39,Lunch,BK,"[('Salad', 7), ('Burger', 5), ('Chicken', 10), ('Steak', 3)]",730.4,-37.8245495,144.9529383,0,9.154,15.373163
ORDZ04874,2018-07-21,14:35:29,Lunch,NS,"[('Chicken', 1), ('Salad', 7), ('Burger', 6), ('Steak', 4)]",518.4,-37.8259548,144.9818306,0,9.333,16.8504019
ORDX08873,2018-08-11,15:16:03,Lunch,BK,"[('Salad', 7), ('Steak', 9), ('Burger', 9), ('Fries', 8), ('Chicken', 7)]",1124.4,-37.8188044,144.9527977,0,9.795,17.8580304
ORDA07906,2018-04-27,11:43:05,Breakfast,BK,"[('Coffee', 2), ('Cereal', 9), ('Pancake', 2), ('Eggs', 9)]",450.5,-37.8125305,145.0045288,0,3.871,7.9960619
ORDA00927,2018-06-25,13:44:47,Lunch,BK,"[('Steak', 5), ('Chicken', 10), ('Fries', 2)]",569.0,-37.8243631,144.9830635,0,7.026,19.35374685
