order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDK09994,2018-02-22,09:41:24,Breakfast,BK,"[('Eggs', 2), ('Pancake', 9)]",262.25,-37.813257,145.0048305,0,3.932,8.6603957
ORDB03322,2018-07-18,14:35:29,Lunch,TP,"[('Chicken', 9), ('Salad', 1), ('Burger', 7), ('Fries', 7), ('Steak', 10)]",1056.2,-37.8118393,145.0116848,0,7.724,15.5547759
ORDZ04595,2018-07-18,14:35:29,Lunch,NS,"[('Chicken', 7), ('Steak', 8), ('Fries', 3), ('Burger', 9)]",185.0,-37.8155355,144.9773808,0,8.1,13.6624804
ORDK10853,2018-08-16,15:26:11,Lunch,BK,"[('Burger', 8), ('Fries', 9), ('Salad', 2), ('Chicken', 6), ('Steak', 5)]",386.5,-37.8105551,145.0006641,0,4.076,9.8692073
ORDX05105,06-04-2018,11:02:32,Breakfast,BK,"[('Pancake', 1), ('Eggs', 3), ('Cereal', 6), ('Coffee', 1)]",223.75,-37.8148461,144.9506248,0,10.086,15.0219399
ORDI04361,2018-04-19,11:32:57,Breakfast,NS,"[('Cereal', 10), ('Coffee', 1), ('Eggs', 3), ('Pancake', 6)]",330.75,-37.813101,144.9738744,0,7.642,12.4001276
ORDX08485,2018-05-06,12:03:22,Lunch,BK,"[('Fries', 2), ('Burger', 5), ('Salad', 10), ('Steak', 6)]",621.0,-37.8230867,145.0092817,0,4.703,12.9515863
ORDX08010,09-11-2018,18:18:35,Dinner,BK,"[('Fish&Chips', 9), ('Salmon', 10), ('Shrimp', 8)]",1157.0,-37.8223355,144.9474444,0,9.304,15.9477952
ORDK07440,2018-12-02,19:09:17,Dinner,BK,"[('Fish&Chips', 8), ('Shrimp', 4)]",496.0,-37.8017559,144.9581055,0,8.372,17.837899
ORDZ10616,2018-06-23,13:44:47,Lunch,NS,"[('Chicken', 1), ('Salad', 1), ('Burger', 3)]",142.2,-37.8165366,144.9925333,0,9.45,16.8799899
ORDB03402,2018-11-01,18:08:27,Dinner,TP,"[('Shrimp', 7), ('Salmon', 8)]",706.0,-37.814727,144.9539234,0,8.688,12.8655059
ORDJ08734,2018-04-26,11:43:05,Breakfast,TP,"[('Pancake', 8), ('Cereal', 3)]",257.0,-37.8175952,144.9667285,0,7.697,10.6844332
ORDI04906,2018-05-03,12:03:22,Lunch,NS,"[('Burger', 9), ('Salad', 5)]",365.0,-37.8039021,145.0039682,1,9.463,14.5894904
ORDZ07232,2018-05-05,12:03:22,Lunch,ns,"[('Steak', 1), ('Fries', 10)]",165.0,-37.8135942,144.9478734,0,10.113,17.350003
ORDY06430,2018-04-30,11:53:14,Breakfast,TP,"[('Shrimp', 3), ('Coffee', 9), ('Eggs', 9), ('Cereal', 7)]",485.25,-37.8003456,144.9556534,0,9.742,12.7624229
ORDC00212,2018-04-23,11:43:05,Breakfast,ns,"[('Cereal', 7), ('Pancake', 9), ('Coffee', 1)]",372.75,-37.8192205,144.9529847,0,9.279,14.638367
ORDB05767,2018-10-21,17:38:01,Dinner,TP,"[('Salmon', 8), ('Fish&Chips', 2), ('Shrimp', 2)]",506.0,-37.8025708,144.9655443,0,9.577,16.0965299
ORDC01668,2018-12-17,19:39:43,Dinner,NS,"[('Pasta', 5), ('Fish&Chips', 3), ('Salmon', 8)]",570.5,-37.8077923,144.9505018,0,8.583,14.5546678
ORDK07169,2018-04-10,11:12:40,Breakfast,BK,"[('Coffee', 2), ('Pancake', 10), ('Cereal', 8), ('Eggs', 8)]",601.5,-37.8243107,144.9801851,0,7.387,12.5233354
ORDC07721,2018-04-21,11:32:57,Breakfast,tp,"[('Pancake', 4), ('Cereal', 7)]",244.0,-37.8201013,144.9696927,0,8.689,15.7831319
ORDK10638,2018-04-06,11:02:32,Breakfast,BK,"[('Eggs', 2), ('Pancake', 7), ('Coffee', 9), ('Cereal', 3)]",344.25,-37.8117884,144.984438,0,5.685,10.6016098
ORDB07004,2018-11-24,18:49:00,Dinner,TP,"[('Pasta', 1), ('Fish&Chips', 9), ('Salmon', 10), ('Shrimp', 6)]",1076.5,-37.8129572,144.9405455,0,9.961,15.6250793
ORDJ02048,2018-01-14,08:20:16,Breakfast,tp,"[('Pancake', 9), ('Cereal', 6)]",344.25,-37.801899,144.9483823,1,10.134,6.9367898
ORDY09424,2018-05-13,12:23:39,Lunch,TP,"[('Fries', 7), ('Burger', 4), ('Steak', 3)]",343.0,-37.8012741,144.941624,0,7.957,16.4884612
ORDY02893,2018-06-26,13:44:47,Lunch,TP,"[('Steak', 4), ('Chicken', 6)]",372.0,-37.8257212,144.9845267,0,8.939,12.3541658
ORDA01510,01-06-2018,12:54:05,Lunch,BK,"[('Salad', 1), ('Chicken', 7)]",241.2,-37.8213485,144.9537613,0,8.712,14.3171733
ORDX10556,2018-06-30,13:54:55,Lunch,BK,"[('Steak', 8), ('Burger', 10), ('Salad', 2)]",704.4,-37.8072382,144.9426792,0,9.464,17.8674149
ORDA00831,2018-06-20,13:34:38,Lunch,BK,"[('Fries', 7), ('Burger', 5), ('Salad', 1), ('Chicken', 7), ('Steak', 7)]",795.2,-37.8043534,144.9492338,0,8.807,14.6026404
ORDI02027,2018-02-21,09:41:24,Breakfast,NS,"[('Cereal', 4), ('Pancake', 6), ('Coffee', 2)]",244.5,-37.810386,144.992749,0,8.526,13.7505378
ORDA07111,2018-04-04,11:02:32,Breakfast,BK,"[('Cereal', 10), ('Coffee', 3), ('Eggs', 7)]",386.5,-37.8165922,144.9826462,0,6.294,11.0074321
ORDK04744,2018-11-01,17:58:18,Dinner,BK,"[('Fish&Chips', 8), ('Shrimp', 9), ('Pasta', 4), ('Salmon', 9)]",1245.0,37.8118289,144.9459819,0,9.919,16.3974169
ORDJ05968,2018-09-15,16:27:02,Dinner,TP,"[('Fish&Chips', 8), ('Pasta', 10), ('Salad', 1)]",609.0,-37.8110006,144.9917243,0,10.187,15.2872882
ORDA10700,2018-15-01,08:20:16,Breakfast,BK,"[('Coffee', 10), ('Cereal', 5)]",180.0,-37.8261993,144.9950706,1,7.071,5.4509158
ORDZ02766,2018-05-24,12:43:56,Dinner,NS,"[('Fries', 4), ('Steak', 3), ('Burger', 4), ('Chicken', 10)]",627.0,-37.8171426,145.0158676,0,11.759,17.6364011
ORDZ04597,2018-04-26,11:43:05,Breakfast,tp,"[('Eggs', 9), ('Cereal', 6)]",324.0,-37.8187007,144.9670426,0,8.503,13.4630648
ORDB02740,2018-06-01,12:54:05,Lunch,TP,"[('Salad', 3), ('Burger', 7), ('Steak', 6)]",538.6,-37.8043579,144.9706121,0,9.613,12.7263546
ORDB02794,2018-09-27,16:57:27,Dinner,TP,"[('Shrimp', 2), ('Salmon', 5)]",313.0,-37.7983525,144.944278,0,10.851,14.9308849
ORDY11051,2018-08-11,15:16:03,Lunch,TP,"[('Steak', 4), ('Fries', 7), ('Chicken', 1)]",296.0,-37.8200687,144.9651511,0,7.262,12.2759604
ORDK06697,2018-10-14,17:27:53,Dinner,BK,"[('Pasta', 10), ('Fish&Chips', 9), ('Shrimp', 6)]",914.0,-37.8216889,144.9551232,0,8.667,17.9966946
ORDX00595,2018-12-13,19:29:34,Dinner,BK,"[('Pasta', 2), ('Salmon', 1), ('Shrimp', 3)]",258.0,-37.8004027,145.0135148,0,4.851,11.937709
ORDB06096,2018-12-25,19:49:51,Dinner,TP,"[('Fish&Chips', 7), ('Shrimp', 9), ('Salmon', 10), ('Pasta', 1)]",1168.5,-37.8173564,144.9317596,0,10.808,14.5232639
ORDK06892,2018-03-18,10:32:06,Breakfast,BK,"[('Pancake', 6), ('Coffee', 9), ('Cereal', 3), ('Eggs', 3)]",342.0,-37.8113306,144.9728599,0,6.805,14.7210574
ORDB06488,2018-01-01,08:00:00,Breakfast,TP,"[('Coffee', 7), ('Eggs', 9)]",870.5,-37.8183025,144.9476864,1,9.124,5.9814975
ORDC03187,2018-02-01,09:00:50,Breakfast,BK,"[('Pancake', 9), ('Cereal', 4), ('Eggs', 7), ('Coffee', 6)]",501.25,-37.8147463,144.955716,0,8.523,13.4867364
ORDB02386,2018-08-16,15:26:11,Breakfast,TP,"[('Steak', 10), ('Fries', 6), ('Chicken', 7), ('Burger', 1), ('Salad', 7)]",897.4,-37.8110224,145.0051534,0,11.473,14.1330248
ORDX09673,2018-12-11,19:19:26,Dinner,TP,"[('Salmon', 2), ('Fish&Chips', 10), ('Pasta', 7), ('Shrimp', 5)]",894.5,-37.8110061,144.9391056,0,9.803,16.692068
ORDA01186,2018-11-05,18:08:27,Dinner,BK,"[('Pasta', 9), ('Salmon', 10), ('Fish&Chips', 10), ('Shrimp', 9)]",1493.5,-37.8193899,144.9818883,0,6.567,13.6142312
ORDC01902,2018-05-10,12:13:31,Lunch,NS,"[('Chicken', 7), ('Steak', 9)]",921.5,-37.7997507,144.9943718,0,8.62,13.9446361
ORDY10947,2018-02-09,09:10:59,Breakfast,TP,"[('Cereal', 6), ('Pancake', 6), ('Coffee', 5), ('Shrimp', 3)]",375.0,-37.7994877,144.9593232,0,9.961,12.4453746
ORDA06614,2018-10-14,17:27:53,Dinner,BK,"[('Shrimp', 7), ('Pasta', 6), ('Fish&Chips', 4), ('Salmon', 8)]",1011.0,-37.8153177,144.9904521,0,7.399,14.7431094
ORDB08687,2018-10-05,17:07:36,Dinner,TP,"[('Pasta', 9), ('Salmon', 7), ('Fish&Chips', 5)]",620.0,-37.8092433,144.9783574,0,9.294,13.4045649
ORDI09887,2018-01-01,08:00:00,Breakfast,NS,"[('Coffee', 8), ('Cereal', 4), ('Pancake', 2)]",192.5,-37.8262913,144.930619,1,11.663,8.4687494
ORDK10382,2018-10-29,17:58:18,Dinner,BK,"[('Salmon', 4), ('Shrimp', 2), ('Fish&Chips', 9), ('Pasta', 6)]",752.0,-37.8178879,144.9621366,0,7.931,14.8292962
ORDI00822,2018-04-03,11:02:32,Lunch,NS,"[('Eggs', 6), ('Cereal', 3), ('Coffee', 10), ('Pancake', 5)]",391.25,-37.8122898,144.9903617,0,8.83,13.6615277
ORDK08518,2018-12-24,19:49:51,Dinner,BK,"[('Shrimp', 10), ('Salmon', 3), ('Pasta', 2), ('Fish&Chips', 6)]",928.0,37.8187269,145.001466,0,4.744,11.9090092
ORDY06041,2018-12-03,19:09:17,Lunch,TP,"[('Pasta', 10), ('Fish&Chips', 9)]",590.0,-37.816841,144.9614875,0,8.001,12.0831164
ORDJ03390,2018-03-18,10:32:06,Breakfast,TP,"[('Cereal', 6), ('Coffee', 3), ('Eggs', 6), ('Pancake', 4)]",377.5,-37.815109,144.9749588,0,8.508,12.6925117
ORDY02663,2018-06-30,13:54:55,Lunch,ns,"[('Burger', 3), ('Fries', 8), ('Chicken', 4)]",317.0,-37.8170884,144.9851417,0,9.351,14.4538
ORDA04210,2018-04-04,11:02:32,Breakfast,BK,"[('Chicken', 8), ('Cereal', 1), ('Coffee', 1), ('Eggs', 2)]",266.5,-37.8180095,144.9649241,0,7.799,13.0501906
ORDB00265,2018-12-05,19:09:17,Dinner,TP,"[('Salmon', 5), ('Pasta', 3), ('Shrimp', 6)]",611.5,-37.8191325,144.9539896,1,8.42,12.7274439
ORDI07089,2018-09-15,16:27:02,Dinner,NS,"[('Shrimp', 5), ('Salmon', 7)]",557.0,-37.814045,144.9396343,0,9.649,17.6076251
ORDC04231,2018-06-14,13:24:30,Lunch,NS,"[('Chicken', 4), ('Steak', 7), ('Salad', 7), ('Burger', 6), ('Fries', 9)]",857.4,-37.8174002,144.9540169,0,7.224,14.6674476
ORDK06422,2018-21-05,12:33:48,Lunch,BK,"[('Salad', 7), ('Steak', 5), ('Burger', 4), ('Fries', 1)]",481.4,-37.8038752,144.9581944,0,7.957,14.0215787
ORDK04122,2018-01-08,08:10:08,Breakfast,BK,"[('Coffee', 1), ('Cereal', 2), ('Eggs', 8), ('Pancake', 6)]",371.0,-37.8179472,144.9799201,0,6.673,5.6382897
ORDX04344,2018-04-29,11:53:14,Breakfast,BK,"[('Eggs', 7), ('Cereal', 7), ('Coffee', 3)]",323.5,-37.8046318,144.9704802,0,11.801,14.2577237
ORDA03451,2018-10-11,17:17:44,Dinner,BK,"[('Pasta', 8), ('Fish&Chips', 9), ('Shrimp', 6), ('Salmon', 8)]",1187.0,-37.8120027,144.953523,0,8.42,15.4943129
ORDI08431,2018-09-10,16:16:54,Dinner,NS,"[('Pasta', 4), ('Fish&Chips', 10), ('Salmon', 1)]",501.0,-37.8209827,144.9475878,0,9.812,15.6526597
ORDX01198,2018-03-17,10:21:58,Breakfast,BK,"[('Coffee', 5), ('Eggs', 8), ('Pancake', 1), ('Cereal', 7)]",384.75,-37.8234763,144.9880274,1,6.379,13.6128314
ORDK02301,2018-10-25,17:48:10,Dinner,BK,"[('Fish&Chips', 1), ('Pasta', 4), ('Shrimp', 10), ('Salmon', 10)]",1095.0,37.8200677,144.9660228,0,7.908,14.8043179
ORDY01221,2018-02-28,09:51:32,Breakfast,TP,"[('Cereal', 8), ('Pancake', 7), ('Coffee', 8)]",397.75,37.8204506,144.998821,0,10.519,12.979353
ORDA01754,2018-04-27,11:43:05,Breakfast,BK,"[('Pancake', 2), ('Coffee', 1)]",56.0,-37.8017334,144.9416826,0,9.492,13.8965812
ORDZ00827,2018-12-10,19:19:26,Dinner,NS,"[('Pasta', 2), ('Shrimp', 4), ('Salmon', 8), ('Fish&Chips', 1)]",634.0,-37.8250689,144.9445104,1,10.481,16.5865442
ORDK03114,2018-10-10,17:17:44,Lunch,BK,"[('Pasta', 9), ('Salmon', 3), ('Fish&Chips', 3), ('Shrimp', 9)]",961.5,-37.8123295,144.9532761,0,8.475,15.3278064
ORDA00674,2018-12-12,19:29:34,Dinner,BK,"[('Fish&Chips', 1), ('Shrimp', 9), ('Pasta', 7)]",713.5,-37.8143175,144.9655652,0,10.29,14.4716464
ORDB08696,2018-05-22,12:33:48,Lunch,BK,"[('Steak', 1), ('Burger', 9), ('Fries', 8), ('Chicken', 10)]",740.0,-37.8200911,145.0024237,0,10.913,13.979012
ORDZ06175,2018-03-07,10:01:41,Breakfast,NS,"[('Pasta', 2), ('Pancake', 8)]",236.0,-37.8132106,144.9512199,0,8.598,13.6633844
ORDB02265,2018-15-08,15:26:11,Lunch,TP,"[('Salad', 1), ('Burger', 1)]",48.2,-37.8093288,144.9863112,0,9.836,12.9174244
ORDZ04892,2018-05-08,12:13:31,Lunch,NS,"[('Chicken', 2), ('Burger', 8), ('Fries', 2)]",336.0,-37.8150324,144.9395988,1,9.769,15.5379001
ORDC00926,2018-05-27,12:43:56,Lunch,NS,"[('Chicken', 6), ('Steak', 9), ('Fries', 4), ('Burger', 3)]",738.0,-37.7961278,144.994919,0,11.122,18.3935658
ORDC07334,2018-11-13,18:28:43,Dinner,ns,"[('Shrimp', 7), ('Salmon', 9), ('Pasta', 2)]",802.0,-37.8050291,144.9779475,0,7.262,12.8912121
ORDX01491,2018-09-27,16:57:27,Dinner,BK,"[('Fish&Chips', 6), ('Salmon', 4), ('Pasta', 7), ('Shrimp', 6)]",890.5,-37.8040695,144.9452196,0,9.102,16.3049822
ORDK10634,2018-02-16,09:31:16,Breakfast,BK,"[('Pancake', 7), ('Cereal', 3), ('Coffee', 7), ('Eggs', 8)]",294.0,-37.8101114,144.949889,0,8.726,14.2223246
ORDJ02409,2018-03-10,10:11:49,Breakfast,TP,"[('Coffee', 1), ('Cereal', 1), ('Eggs', 9), ('Pancake', 5)]",347.75,37.8233255,144.9762652,0,8.155,12.4883496
ORDA07650,01-07-2018,13:54:55,Lunch,BK,"[('Steak', 3), ('Chicken', 5), ('Salad', 10), ('Burger', 10), ('Fries', 9)]",885.0,-37.8134589,144.9657287,0,7.481,16.098092
ORDY05050,2018-06-19,13:34:38,Lunch,TP,"[('Salad', 4), ('Chicken', 5)]",228.8,-37.8227393,145.0038593,0,10.836,14.2395274
ORDX10163,2018-08-29,15:56:37,Lunch,ns,"[('Fries', 9), ('Chicken', 8), ('Salad', 6), ('Steak', 1)]",512.2,-37.8118729,144.9564866,0,8.091,14.28408
ORDJ05490,2018-06-21,13:34:38,Lunch,TP,"[('Burger', 3), ('Fries', 10), ('Steak', 4)]",393.0,-37.8160234,144.9370723,0,10.452,13.4360922
ORDZ00431,2018-09-29,16:57:27,Dinner,NS,"[('Shrimp', 2), ('Salmon', 1), ('Fish&Chips', 6), ('Pasta', 1)]",386.5,37.8073434,144.9781289,0,7.392,15.5637532
ORDX06725,2018-10-11,17:17:44,Dinner,BK,"[('Shrimp', 10), ('Pasta', 5), ('Fish&Chips', 5)]",852.5,-37.8118012,144.9531979,0,8.45,14.7922183
ORDC06757,2018-07-16,14:25:21,Lunch,NS,"[('Salad', 3), ('Chicken', 10), ('Burger', 8)]",619.6,-37.8226356,144.9517932,0,9.759,15.0468438
ORDC08963,2018-08-07,15:16:03,Lunch,NS,"[('Steak', 3), ('Fries', 9), ('Salad', 8)]",380.6,-37.8164477,144.9670737,1,8.199,14.2107923
ORDJ06009,2018-09-25,16:47:19,Lunch,TP,"[('Salmon', 4), ('Fish&Chips', 10), ('Pasta', 3)]",596.5,-37.8079709,144.9518889,0,9.314,13.7128997
ORDJ07827,2018-06-24,13:44:47,Lunch,TP,"[('Fries', 2), ('Chicken', 3), ('Steak', 2), ('Salad', 10)]",382.0,37.8256142,144.9828516,0,8.92,13.8548526
ORDK05283,2018-05-22,12:33:48,Lunch,BK,"[('Salad', 3), ('Fries', 10), ('Burger', 4), ('Chicken', 9)]",583.6,-37.8200911,145.0024237,1,4.771,10.7973883
ORDA08595,2018-06-07,13:14:21,Dinner,BK,"[('Chicken', 10), ('Burger', 10), ('Steak', 1)]",675.0,-37.8038574,144.94913,0,8.845,14.698229
ORDK09087,2018-07-04,14:05:04,Lunch,BK,"[('Burger', 4), ('Steak', 1)]",192.0,-37.8228858,145.010151,0,4.737,10.7141497
ORDC09375,2018-11-20,18:38:52,Dinner,NS,"[('Shrimp', 7), ('Salmon', 5)]",362.5,-37.8090778,144.9490486,0,8.868,15.0494612
ORDY00009,2018-01-29,08:50:42,Breakfast,TP,"[('Cereal', 7), ('Coffee', 7), ('Eggs', 8), ('Pancake', 5)]",496.75,-37.8050836,144.9479156,0,9.777,12.3591486
ORDX03545,2018-05-06,12:03:22,Lunch,BK,"[('Fries', 8), ('Salad', 1), ('Chicken', 2)]",177.2,144.9657444,-37.8163549,0,7.616,16.5548692
ORDI02973,2018-12-05,19:09:17,Dinner,NS,"[('Pasta', 1), ('Salmon', 6), ('Shrimp', 8)]",705.5,-37.8209034,144.9480676,0,9.771,15.8788142
ORDA05321,2018-08-09,15:16:03,Lunch,BK,"[('Chicken', 9), ('Steak', 4), ('Salad', 6)]",571.2,-37.7989584,144.9631716,0,6.6,14.0140263
ORDY00417,2018-10-31,17:58:18,Dinner,TP,"[('Fish&Chips', 3), ('Salmon', 1), ('Pasta', 10)]",421.0,-37.8166021,144.9981401,0,10.536,14.1513477
ORDJ02532,10-04-2018,11:12:40,Breakfast,TP,"[('Cereal', 6), ('Eggs', 6)]",258.0,-37.8005686,144.9700381,0,9.952,12.4171432
ORDA03973,2018-03-05,10:01:41,Breakfast,BK,"[('Cereal', 5), ('Eggs', 1)]",127.0,-37.8059755,144.9442868,0,9.203,13.8190512
ORDZ08658,2018-06-03,13:04:13,Lunch,NS,"[('Salad', 4), ('Chicken', 4)]",196.8,-37.818112,144.9700093,0,8.292,15.869024
ORDX10045,2018-02-02,09:00:50,Breakfast,BK,"[('Cereal', 3), ('Coffee', 2)]",842.0,-37.7993535,144.9277558,0,10.973,15.8595559
ORDK02824,2018-30-10,17:58:18,Dinner,BK,"[('Salmon', 4), ('Shrimp', 6), ('Pasta', 4)]",598.0,-37.8082365,144.9421811,0,9.815,17.0519875
ORDC04215,2018-11-03,18:08:27,Dinner,NS,"[('Pasta', 7), ('Burger', 7)]",437.5,-37.8249135,144.9590174,0,9.778,17.7486231
ORDY00875,2018-10-31,17:58:18,Dinner,TP,"[('Fish&Chips', 6), ('Pasta', 7), ('Salmon', 5)]",607.5,-37.8073586,144.9737662,0,9.348,13.5173747
ORDZ09100,2018-09-27,16:57:27,Dinner,NS,"[('Salmon', 2), ('Fish&Chips', 5), ('Shrimp', 3), ('Pasta', 1)]",446.5,-37.7998181,144.9528048,0,13.013,13.9560372
ORDK01080,2018-06-10,13:14:21,Lunch,BK,"[('Steak', 2), ('Chicken', 6), ('Salad', 8), ('Burger', 5), ('Fries', 4)]",622.6,-37.8146744,144.963545,1,7.77,16.0095795
ORDK10408,2018-07-12,14:25:21,Lunch,BK,"[('Fries', 5), ('Chicken', 5)]",220.0,37.8218259,144.9516054,0,8.912,14.912854
ORDX07644,2018-11-28,18:59:09,Breakfast,BK,"[('Shrimp', 3), ('Salmon', 2)]",244.0,-37.8094102,144.9727199,0,6.688,13.6626448
ORDB05302,2018-12-21,19:49:51,Dinner,TP,"[('Fish&Chips', 1), ('Pasta', 10), ('Shrimp', 2), ('Salmon', 6)]",664.0,-37.8113568,144.9694316,0,8.707,12.8892078
ORDX06262,2018-05-16,12:23:39,Lunch,BK,"[('Steak', 5), ('Salad', 3), ('Chicken', 3), ('Fries', 2), ('Burger', 7)]",613.6,-37.8080861,144.9708971,0,7.085,13.0574189
ORDK06646,2018-07-28,14:55:46,Lunch,BK,"[('Chicken', 4), ('Steak', 6), ('Burger', 2), ('Fries', 1)]",472.0,-37.8047344,144.9882562,0,5.824,13.9261528
ORDJ05092,2018-09-26,16:57:27,Dinner,TP,"[('Salmon', 5), ('Fish&Chips', 9)]",520.0,-37.8108463,144.9516429,0,9.155,13.1506811
ORDK06511,2018-09-21,16:47:19,Dinner,BK,"[('Fish&Chips', 10), ('Pasta', 5)]",487.5,-37.8203068,144.9577785,0,8.377,15.5254118
ORDC09315,2018-12-13,19:29:34,Dinner,NS,"[('Pasta', 6), ('Chicken', 8), ('Shrimp', 7)]",823.0,-37.8177908,144.9317756,0,9.526,15.9149711
ORDA09802,2018-12-14,19:29:34,Dinner,BK,"[('Pasta', 4), ('Salmon', 9)]",479.0,-37.8179629,144.932101,0,10.61,17.6969937
ORDY05518,2018-11-10,18:18:35,Dinner,TP,"[('Salmon', 3), ('Pasta', 7)]",244.5,-37.8163214,144.9668469,0,7.866,13.8249127
ORDJ00397,2018-09-29,16:57:27,Dinner,TP,"[('Fish&Chips', 9), ('Pasta', 8)]",842.0,-37.8069542,144.9542763,0,9.244,15.1593985
ORDX01721,2018-08-15,15:26:11,Lunch,BK,"[('Fries', 6), ('Chicken', 1), ('Burger', 7), ('Salad', 4)]",389.8,-37.8090155,144.9837022,0,5.588,11.4867953
ORDC07956,2018-11-05,18:08:27,Dinner,NS,"[('Shrimp', 1), ('Salmon', 3), ('Pasta', 7)]",369.5,-37.8193708,144.9818883,0,8.912,15.0735862
ORDK03101,2018-05-03,12:03:22,Lunch,BK,"[('Salad', 8), ('Chicken', 1), ('Burger', 1), ('Steak', 2)]",290.6,-37.801155,144.9186671,0,11.543,17.4810187
ORDA10253,2018-02-07,09:10:59,Breakfast,BK,"[('Pancake', 9), ('Eggs', 4), ('Coffee', 5), ('Cereal', 6)]",469.75,-37.8082903,144.9785409,0,6.057,10.6258134
ORDX10666,2018-16-03,10:21:58,Breakfast,BK,"[('Coffee', 10), ('Eggs', 7)]",229.0,-37.812231,144.9886793,0,5.347,10.099168
ORDA08983,2018-04-05,11:02:32,Breakfast,BK,"[('Coffee', 10), ('Cereal', 8), ('Pancake', 8), ('Eggs', 2)]",481.0,-37.8223226,144.9334506,0,10.768,16.1742522
ORDA10995,06-10-2018,17:07:36,Dinner,BK,"[('Salmon', 1), ('Fish&Chips', 9), ('Pasta', 2)]",411.0,-37.81932,144.9834815,0,6.449,16.3578731
ORDB04066,2018-08-03,15:05:54,Breakfast,TP,"[('Salad', 6), ('Chicken', 5), ('Fries', 3), ('Steak', 10)]",749.2,-37.8196559,144.9686385,0,7.304,11.08667
ORDY04873,2018-05-04,12:03:22,Lunch,TP,"[('Steak', 6), ('Burger', 1), ('Chicken', 9)]",589.0,-37.8066747,144.9583444,0,9.056,11.8639376
ORDX03040,2018-08-23,15:46:28,Lunch,BK,"[('Steak', 1), ('Chicken', 4), ('Fries', 9), ('Salad', 7), ('Burger', 8)]",649.4,37.8111578,144.950247,0,8.757,15.0370295
ORDA05656,2018-06-04,13:04:13,Lunch,BK,"[('Fries', 3), ('Chicken', 8)]",292.0,-37.8051001,144.9493409,0,8.658,14.5036661
ORDK04618,2018-03-29,10:52:23,Breakfast,BK,"[('Eggs', 9), ('Pancake', 6), ('Cereal', 6), ('Coffee', 5)]",507.0,-37.8117922,144.9989378,0,4.32,9.3256616
ORDK08725,2018-12-16,19:29:34,Dinner,BK,"[('Shrimp', 7), ('Salmon', 9), ('Fish&Chips', 8), ('Pasta', 1)]",1054.5,-37.8003719,144.9752763,0,7.288,16.9682676
ORDK11025,2018-01-23,08:40:33,Breakfast,BK,"[('Eggs', 8), ('Pancake', 1), ('Coffee', 5)]",237.75,37.8190782,144.9542706,0,8.681,13.9629705
ORDC00042,2018-09-14,16:27:02,Dinner,NS,"[('Pasta', 8), ('Salmon', 9)]",589.0,-37.815411,144.9354421,1,10.07,16.0034879
ORDY00805,2018-10-13,17:27:53,Dinner,TP,"[('Salmon', 8), ('Fish&Chips', 9), ('Pasta', 3), ('Shrimp', 5)]",995.5,-37.8206116,144.9573475,0,8.013,13.5237327
ORDK07341,2018-07-24,14:45:38,Lunch,BK,"[('Steak', 7), ('Salad', 4), ('Burger', 3), ('Fries', 4)]",524.8,-37.8039603,144.9499152,0,8.848,14.6912807
ORDX03361,2018-07-27,14:45:38,Lunch,BK,"[('Burger', 8), ('Steak', 7), ('Salad', 6), ('Cereal', 9)]",774.2,-37.8012927,144.9629735,0,8.048,13.8080747
ORDI01915,2018-11-18,18:38:52,Dinner,NS,"[('Fish&Chips', 7), ('Shrimp', 7), ('Salmon', 2)]",705.0,-37.8186954,145.0054807,0,10.635,18.0540189
ORDY07620,2018-04-16,11:22:49,Breakfast,TP,"[('Pancake', 3), ('Cereal', 9), ('Eggs', 1), ('Coffee', 3)]",306.25,37.8136016,144.9572596,0,8.426,11.0685195
ORDB10507,2018-06-30,13:54:55,Lunch,TP,"[('Fries', 3), ('Chicken', 7), ('Steak', 3)]",395.0,-37.8186684,144.953085,0,10.049,15.1044792
ORDI08920,2018-07-02,13:54:55,Lunch,NS,"[('Salad', 9), ('Burger', 3), ('Steak', 10), ('Chicken', 10)]",237.75,-37.8174031,144.9526115,0,9.046,14.4114031
ORDA01361,2018-04-07,11:12:40,Breakfast,BK,"[('Pancake', 3), ('Coffee', 6), ('Cereal', 3)]",180.75,-37.8183864,145.0130674,1,4.213,11.287161
ORDB08705,2018-10-18,17:38:01,Dinner,TP,"[('Pasta', 7), ('Salmon', 9), ('Shrimp', 7), ('Fish&Chips', 1)]",974.5,-37.8187568,144.967071,0,7.564,11.6859193
ORDJ07210,2018-08-29,15:56:37,Lunch,TP,"[('Steak', 5), ('Chicken', 3), ('Salad', 2), ('Burger', 8), ('Fries', 6)]",675.4,-37.818219,144.9774547,0,8.601,11.8351093
ORDK02165,2018-02-18,09:31:16,Breakfast,BK,"[('Coffee', 4), ('Cereal', 2)]",72.0,-37.8001404,145.01411,0,4.915,12.0942587
ORDY02014,09-11-2018,18:18:35,Dinner,TP,"[('Fish&Chips', 10), ('Pasta', 6)]",515.0,-37.8210995,144.9578039,0,7.936,12.6564056
ORDA06739,2018-02-08,09:10:59,Breakfast,BK,"[('Cereal', 1), ('Pancake', 4), ('Eggs', 4), ('Coffee', 8)]",266.0,-37.8151363,144.9471952,0,9.815,14.1001683
